id_snisb;nome;municipio;n_ok;n_atencao;n_nao;n_lacuna;n_lacunas_criticas;pae_01;pae_04_zas
23798;Barragem 01;Poconé;5;1;0;2;2;ok;lacuna
23799;Barragem 02;Poconé;5;1;0;2;2;ok;lacuna
20398;Barragem AFGM GP2;Poconé;5;1;0;2;2;ok;lacuna
577;Barragem EPP;Pontes e Lacerda;5;1;0;2;2;ok;lacuna
5439;Barragem de Rejeito 1;Poconé;5;1;0;2;2;ok;lacuna
578;Barragem de Rejeito Max;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
21924;Berion;Pontes e Lacerda;5;1;0;2;2;ok;lacuna
8004;CANGAS;Poconé;5;1;0;2;2;ok;lacuna
20211;CASA DE PEDRA;Cuiabá;5;1;0;2;2;ok;lacuna
788;COQUEIRAL;Poconé;5;1;0;2;2;ok;lacuna
5314;Cabeceiras;Vila Bela da Santíssima Trindade;5;1;0;2;2;ok;lacuna
21941;Campos;Pontes e Lacerda;5;1;0;2;2;ok;lacuna
5315;Casarão;Vila Bela da Santíssima Trindade;5;1;0;2;2;ok;lacuna
790;Dique de Finos;Vila Bela da Santíssima Trindade;5;1;0;2;2;ok;lacuna
21942;Elvo 1;Pontes e Lacerda;5;1;0;2;2;ok;lacuna
26251;FAZENDA 4M;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
22043;FRANCÊS;Poconé;5;1;0;2;2;ok;lacuna
792;FRED;Poconé;5;1;0;2;2;ok;lacuna
581;GONÇA;Poconé;5;1;0;2;2;ok;lacuna
20434;Grameiro;Poconé;5;1;0;2;2;ok;lacuna
22045;JABURU;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
8000;JOAO PAULO;Poconé;5;1;0;2;2;ok;lacuna
895;MARANATA;Poconé;5;1;0;2;2;ok;lacuna
26133;Martins;Poconé;5;1;0;2;2;ok;lacuna
5551;Moça Bonita;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
5459;OURO FINO;Poconé;5;1;0;2;2;ok;lacuna
945;POND 1 - BARRAGEM DE LIXIVIAÇÃO;Nova Xavantina;5;1;0;2;2;ok;lacuna
946;POND 2 - BARRAGEM DE FLOTAÇÃO;Nova Xavantina;5;1;0;2;2;ok;lacuna
947;POND 3 - BARRAGEM DE FLOTAÇÃO;Nova Xavantina;5;1;0;2;2;ok;lacuna
5317;Planta;Rio Branco;5;1;0;2;2;ok;lacuna
1276;RONDON;Poconé;5;1;0;2;2;ok;lacuna
5436;SANDRO GOMES;Poconé;5;1;0;2;2;ok;lacuna
5645;Santa Tereza;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
5646;Santa Tereza II;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
1282;TB01;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
27882;Tanque Fundo;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
