codigo_cnes;nome_fantasia;nome_razao_social;codigo_municipio;municipio;no_eixo_montante;no_eixo_jusante;bairro_estabelecimento;endereco_estabelecimento;descricao_esfera_administrativa;descricao_nivel_hierarquia;descricao_turno_atendimento;codigo_tipo_unidade;tipo_gestao;atendimento_hospitalar;atendimento_ambulatorial;ambulatorial_sus;centro_cirurgico;centro_obstetrico;centro_neonatal;servico_apoio;latitude;longitude;numero_telefone_estabelecimento;data_atualizacao
7776268;SANTA ROSA ONCO;SANTA ROSA ONCO SERVICO DE DIAGNOSTICO TERAPEUTICO LTDA;510340;Cuiabá;Sim;Sim;JARDIM MARIANA;RUA ADEL MALUF;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-15.596;-56.097;36188480;2025-09-03
7778996;LABORATORIO CARLOS CHAGAS UNIDADE IMAGENS;LABORATORIO CARLOS CHAGAS LTDA;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;DAS FLORES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;39;M;Não;Não;NAO;Não;Não;Não;Sim;-15.595100007773516;-56.116623476149;65 39014700;2025-11-13
7779046;LABORATORIO CARLOS CHAGAS UNIDADE PAX;LABORATORIO CARLOS CHAGAS LTDA;510340;Cuiabá;Sim;Sim;BANDEIRANTES;BALTAZAR CANAVARROS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;39;M;Não;Não;NAO;Não;Não;Não;Sim;-15.596;-56.097;65 39014700;2025-09-03
7784252;VIRTUS UROLOGIA;RODNEY PEREIRA DO NASCIMENTO;510340;Cuiabá;Sim;Sim;MORADA DA SERRA;PELOTAS NUC HAB CPA I;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-15.55592015784225;-56.05083487727647;65 36417100;2025-09-03
7792123;USF JARDIM PASSAREDO;SECRETARIA MUNICIPAL DE SAUDE;510340;Cuiabá;Sim;Sim;SAO FRANCISCO;AV FERNANDO CORREA DA COSTA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-15.643941156338007;-56.01537168680591;(65) 3617-7339;2026-01-01
7792611;CENTRO DE IMAGEM E RADIOLOGIA DIGITAL 3D;EMERSON HOKUMURA BRAGAROLI;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;DAS ORQUIDEAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;39;M;Não;Não;NAO;Não;Não;Não;Sim;-15.593756391371429;-56.113855556137146;65 36371083;2025-09-03
7800983;BIO BELLE;GONCALVES PREZA BORGES PREZA LTDA ME;510340;Cuiabá;Sim;Sim;QUILOMBO;RUA PRESIDENTE CASTELO BRANCO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.589910113238291;-56.10311498436316;3023-2515;2025-09-03
7807570;SANTA ROSA IMAGEM;CEDIMAGEM CENTRO DE DIAGNOSTICO MEDICO POR IMAGEM LTDA;510340;Cuiabá;Sim;Sim;JARDIM MARIANA;RUA ADEL MALUF;ESTADUAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;39;E;Não;Não;NAO;Não;Não;Não;Sim;-15.5791388;-56.111168;6536188242;2025-09-03
7810652;IMUNE VITA CENTRO DE VACINAS;CENTRO DE VACINAS SOUZA LTDA EPP;510340;Cuiabá;Sim;Sim;RIBERIAO DA PONTE;AVENIDA MIGUEL SUTIL;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;85;M;Não;Não;NAO;Não;Não;Não;Sim;-15.6138224;-56.126257;;2025-09-03
7810660;RADIMAGEM;RADIMAGEM SERVICOS MEDICOS LTDA;510340;Cuiabá;Sim;Sim;MORADA DA SERRA;PELOTAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;39;M;Não;Não;NAO;Não;Não;Não;Sim;-15.596;-56.097;65 36344063;2025-09-03
7810679;ODONTOULTRACENTER;ODONTOULTRACENTER LTDA;510340;Cuiabá;Sim;Sim;BANDEIRANTES;GENERAL VALE;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.6017574804374;-56.0910244012348;65 30552552;2025-11-13
7830041;GL BUMLAI;GL BUMLAI SERVICOS MEDICOS LTDA;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.596;-56.097;30287328;2025-09-03
7839693;MAIZE SOUZA CAMILO;MAIZE SOUZA CAMILO;510340;Cuiabá;Sim;Sim;POCAO;RUA DOM ANTONIO MALAN;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.604974703355312;-56.086332976891896;06521278876;2025-09-03
7842414;CLINICA MEDICA FADUL E CUNHA;CLINICA MEDICA FADUL E CUNHA LTDA;510340;Cuiabá;Sim;Sim;BOSQUE DA SAUDE;AVENIDA DA ACLIMACAO;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.58682415137197;-56.07801023329579;06530512266;2025-09-03
7849737;V S FATURAMENTO HOSPITALAR;V S SERVICOS DE FATURAMENTO HOSPITALAR EIRELI;510340;Cuiabá;Sim;Sim;DOM AQUINO;VEIGA CABRAL;MUNICIPAL;;;60;M;;Não;NAO;;;;Não;-15.596;-56.097;65 92918129;2025-09-03
7851987;CLINICA DOS OLHOS BOSQUE DA SAUDE;ANNY CLINICA OFTALMOLOGICA LTDA EPP;510340;Cuiabá;Sim;Sim;BANDEIRANTE;RUA GENERAL VALLE;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Não;;;06530529490;2025-09-03
7861826;UNIDADE DE PRONTO ATENDIMENTO VERDAO;UNIDADE DE PRONTO ATENDIMENTO VERDAO;510340;Cuiabá;Sim;Sim;VERDAO;AVENIDA AGRICOLA PAES DE BARROS;MUNICIPAL;;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);73;M;Não;Não;SIM;Não;Não;Não;Sim;-15.604814741793133;-56.12711727619171;;2025-09-03
7865473;N B BRUNETTA DALBEN;N B BRUNETTA DALBEN EIRELI ME;510340;Cuiabá;Sim;Sim;JARDIM KENNEDY;AVENIDA TANCREDO NEVES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.596;-56.097;;2025-09-03
7868170;PET CT IMN;PET CT DIAGNOSTICOS POR IMAGENS DE MATO GROSSO LTDA;510340;Cuiabá;Sim;Sim;DOM AQUINO;PIMENTA BUENO;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;39;M;Não;Não;NAO;Não;Não;Não;Sim;-15.609415518196563;-56.099312676233815;65 36249133;2025-09-03
7869312;UNIDADE DE PRONTO ATENDIMENTO PASCOAL RAMOS;UNIDADE DE PRONTO ATENDIMENTO PASCOAL RAMOS;510340;Cuiabá;Sim;Sim;PASCOAL RAMOS;AVENIDA BRASIL;MUNICIPAL;;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);73;M;Não;Não;SIM;Não;Não;Não;Sim;-15.601812875617275;-56.11445188522339;(65) 3617-7352;2026-02-14
7870299;NOA NUCLEO DE OFTALMOLOGIA AVANCDA;NOA NUCLEO DE OFTALMOLOGIA AVANCADA LTDA;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;GENERAL RAMIRO NORONHA;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.594826403224102;-56.112672674596006;65 36262200;2025-09-03
7877935;DIAG X DIGITAL DIAGNOSTICOS RADIOLOGICOS;DIAG X DIGITAL DIAGNOSTICOS RADIOLOGICOS LTDA;510340;Cuiabá;Sim;Sim;ARAES;MARIA DO CARMO REGO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;39;M;Não;Não;SIM;Não;Não;Não;Sim;-15.585234984386338;-56.09381940383086;65 36220719;2025-09-03
7877951;J A NERI FISIOTERAPIA INTEGRADA;J A NERI FISIOTERAPIA INTEGRADA EIRELI ME;510340;Cuiabá;Sim;Sim;BOSQUE DA SAUDE;RUA SAFIRA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.5908707;-56.081887;3027-6752;2025-09-03
7887132;FISIOVIDA CLINICA DE REABILITACAO;JANINNE KATIUSCIA DO CARMO;510340;Cuiabá;Sim;Sim;ARAES;GAGO COUTINHO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-15.590083627927212;-56.090384346947296;65 99592026;2025-10-17
7893329;VACCINE CARE;LE BIL SERVICOS MEDICOS E VACINAS LTDA ME;510340;Cuiabá;Sim;Sim;DUQUE DE CAXIAS I;AVENIDA JOSE MONTEIRO DE FUGUEREDO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-15.596;-56.097;06536410023;2025-09-03
7897839;SESC SAUDE MULHER;SERVICO SOCIAL DO COMERCIO SESC AR MT;510340;Cuiabá;Sim;Sim;CENTRO SUL;R TREZE DE JUNHO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-15.605619344825282;-56.10150357785139;(65) 3616-7912;2025-11-04
7901798;J M A;J M A ASCKAR EPP;510340;Cuiabá;Sim;Sim;CENTRO;AV ISAAC POVOAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.592758747328839;-56.10604332615512;3634-9486;2025-11-04
7926804;UNIDADE DE PRONTO ATENDIMENTO JARDIM LEBLON;SECRETARIA MUNICIPAL DE SAUDE;510340;Cuiabá;Sim;Sim;JARDIM LEBLON;ESTRADA DO MOINHO;MUNICIPAL;;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);73;M;Não;Não;SIM;Não;Não;Não;Sim;-15.6389469166339;-55.9804437734116;;2025-09-03
7935196;CLINICA MEDICINA BEM ESTAR;CLINICA MEDICINA E BEM ESTAR EIRELI;510340;Cuiabá;Sim;Sim;JARDIM DAS AMERICAS;BRASILIA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-15.6098508;-56.0710838;65 33589470;2025-09-03
7935307;ADAPTA T O;ESPACO ADAPTA LTDA;510340;Cuiabá;Sim;Sim;CENTRO SUL;MAJOR GAMA;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.605021551118858;-56.10292306234153;65 92215516;2026-07-21
7936419;DENTISTA DO TRABALHADOR ODONTOFAR;ODONTOLOGICA ODONTOFAR LTDA ME;510340;Cuiabá;Sim;Sim;PEDRA 90;AVENIDA NEWTON RABELLO DE CASTRO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.596;-56.097;06536677160;2025-09-03
7938233;FELIPE JOSE DE LIMA LISTO;FELIPE JOSE DE LIMA LISTO;510340;Cuiabá;Sim;Sim;BOSQUE DA SAUDE;AENIDA HISTORIADOR RUBENS DE MENDONCA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.58782570413791;-56.08281368013313;06536707373;2025-10-17
7948034;LACIC UNIDADE HOSPITAL GERAL UNIVERSITARIO;LABORATORIO DE HEMODINAMICA E CARDIOLOGIA INTERVENCIONISTA;510340;Cuiabá;Sim;Sim;CENTRO;AVENIDA 13 DE JUNHO;DUPLA;;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;39;D;Não;Não;SIM;Não;Não;Não;Sim;-15.603941570103188;-56.101341247558594;65-3363-8300;2025-09-03
7970803;MEGA SAUDE;MEGA SAUDE LTDA;510340;Cuiabá;Sim;Sim;MORADA DO OURO II;MARIO AUGUSTO VIEIRA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.567217024070603;-56.05732356853371;65 30545455;2025-09-03
7974051;CLINICA OFTALMODERME;CLINICA OFTALMODERME SERVICOS MEDICOS LTDA;510340;Cuiabá;Sim;Sim;CENTRO NORTE;VINTE E QUATRO DE OUTUBRO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-15.593595771767003;-56.10281872553021;65 36231000;2025-11-27
7984545;INSIGHT DESENVOLVIMENTO E PESSOAS LTDA;WF SERVICO DE PSICOLOGIA CONSULTORIA E TREINAMENTO LTDA ME;510340;Cuiabá;Sim;Sim;CPA II;BRASIL;MUNICIPAL;;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.5986686;-56.0991301;65 92783939;2025-09-03
7993854;CRC CENTRO DE RADIOLOGIA CATARUZZI;MEGA RADIOLOGIA ODONTOLOGICA LTDA EPP;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;GENERAL RAMIRO NORONHA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.592565077171528;-56.11405411108345;65 30287328;2025-10-17
7993862;ONCOBRAINS;ONCOBRAINS NEUROCIRURGIA NEURO ONCOLOGIA LTDA EPP;510340;Cuiabá;Sim;Sim;BAU;HISTORIADOR RUBENS DE MENDONCA;MUNICIPAL;;ATENDIMENTO COM TURNOS INTERMITENTES;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.590509824288135;-56.08731633857517;65 30287328;2025-09-03
8002487;USF RESIDENCIAL COXIPO I;PREFEITURA MUNICIPAL DE CUIABA;510340;Cuiabá;Sim;Sim;RES COXIPO;AVENIDA B;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-15.647976089219652;-56.030563068731;(65) 3617-1449;2025-09-03
8002495;CENTRO DE CONV P IDOSOS DR MARIA INES FRANCA AUAD;PREFEITURA MUNICIPAL DE CUIABA;510340;Cuiabá;Sim;Sim;CPA III;AV CURIO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-15.566023560774763;-56.03827060644372;(65) 3646-0022;2025-09-03
8013969;LABORATORIO SAO NICOLAU;LAB DE ANATOMIA PATOLOGICA E CITOPATOLOGICA SAO NICOLAU;510340;Cuiabá;Sim;Sim;JARDIM MARIANA;AV MIGUEL SUTIL ED EMPRESARIAL SANTA ROSA TOWER;DUPLA;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;D;Não;Não;SIM;Não;Não;Não;Não;-15.578850505617313;-56.11018180847168;(65) 3626-2494;2025-09-03
9010203;LEILIANE DOS SANTOS NOVAIS SIQUEIRA;LEILIANE DOS SANTOS NOVAIS SIQUEIRA;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;RUA DAS DALIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.5448254;-56.0431998;065981034376;2025-09-03
9011897;ANA PAULA LEITE ACCORSI;ANA PAULA LEITE ACCORSI;510340;Cuiabá;Sim;Sim;JARDIM IMPERIAL;RUA 100;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.60892817183226;-56.03106541866445;06533653777;2025-10-11
9014926;INSTITUTO TETILLA DE SAUDE BUCAL;JOSE RENATO GUERREIRO TETILLA ME;510340;Cuiabá;Sim;Sim;JARDIM TROPICAL;TANCREDO NEVES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.621408381348166;-56.07762240352169;65 81518630;2025-11-04
9016643;CLINICA DA FAMILIA CPA I;SECRETARIA MUNICIPAL DE SAUDE;510340;Cuiabá;Sim;Sim;CPA I;RUA OBIDOS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-15.554701587933637;-56.05350709049779;(65) 3617-1617;2025-09-03
9016651;NUCLEO DE APOIO A SAUDE DA FAMILIA NASF NORTE;SECRETARIA MUNICIPAL DE SAUDE;510340;Cuiabá;Sim;Sim;CPA I;RUA OBIDOS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;71;M;Não;Não;NAO;Não;Não;Não;Sim;-15.5538736;-56.0549955;(65) 98411-1589;2025-09-03
9016856;20 20 SERVICOS MEDICOS MT;20 20 SERVICOS MEDICOS SS;510340;Cuiabá;Sim;Sim;CENTRO;RUA COMADANTE COSTA;ESTADUAL;;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);40;E;Não;Não;SIM;Não;Não;Não;Sim;-15.596;-56.097;;2025-09-03
9017569;LAURA DENISE PEREIRA PAREDES;LAURA DENISE PEREIRA PAREDES;510340;Cuiabá;Sim;Sim;MIGUEL SUTIL;G;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.5986686;-56.0991301;65 36220220;2025-09-03
9022791;JENNIFFER LAURA DALTRO MONTEIRO DA SILVA;JENNIFFER LAURA DALTRO MONTEIRO DA SILVA;510340;Cuiabá;Sim;Sim;VILLAGE FLAMBOYANT;RUA A;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.591943786332703;-56.12613193354218;06530251298;2025-09-03
9022805;LETICIA BORTOLINI;LETICIA BORTOLINI;510340;Cuiabá;Sim;Sim;BOSQUE DA SAUDE;AV HIST RUBENS DE MENDONCA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.587407067527348;-56.079146511937964;06533644300;2025-11-13
9022848;VIVEZ DERMATOLOGIA;CLINICA VIVEZ DERMATOLOGIA EIRELI ME;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;DAS VIOLETAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-15.6362253;-56.0110876;65 81381414;2025-09-03
9023135;RS SERVICOS MEDICOS EIRELI ME;RS SERVICOS MEDICOS EIRELI;510340;Cuiabá;Sim;Sim;RIBEIRAO DO LIPA;RAUL SANTOS COSTA;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.596;-56.097;65 96203174;2025-09-03
9040110;OFICINA ORTOPEDICA ITINERANTE;SECRETARIA ESTADUAL DE SAUDE DE MATO GROSSO;510340;Cuiabá;Sim;Sim;CENTRO POLICITO ADMI;RUA G;ESTADUAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;40;E;Não;Não;NAO;Não;Não;Não;Não;-15.5634655;-56.0723893;65 3613-1900/1951;2025-09-03
9046178;FONOCLIN;FONOCLIN CLINICA DE FISIOTERAPIA LTDA ME;510340;Cuiabá;Sim;Sim;GRANDE TERCEIRO;JORNALISTA ROBERTO JACQUES BRUNINI;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-15.622416992847898;-56.08304310989258;65 36342236;2025-10-17
9071652;IPPS INSTITUTO DE PROMOCAO E PREVENCAO A SAUDE;PAULA MARTINS DOS ANJOS ME;510340;Cuiabá;Sim;Sim;DOM AQUINO;GENERAL MELLO;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.611688937791284;-56.08489524265588;65 81267992;2025-09-03
9074643;PRIME CLINICA ORTOPEDICA;PRIME CLINICA ORTOPEDICA EIRELI ME;510340;Cuiabá;Sim;Sim;ARAES;MARECHAL DEODORO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-15.58637005803275;-56.095715558443565;65 81184285;2025-09-03
9086730;ABREU BORBA SAUDE;ABREU BORBA SERVICOS DE SAUDE LTDA ME;510340;Cuiabá;Sim;Sim;CENTRO SUL;ALMIRANTE BARROSO;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.67008626606653;-56.12846267362718;65 33211876;2025-09-03
9087583;NADIA DOS ANJOS FERNANDES;NADIA DOS ANJOS FERNANDES ME;510340;Cuiabá;Sim;Sim;LIXEIRA;SAO BENEDITO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.59599967687845;-56.08939296731959;65 81156645;2025-09-03
9089241;SHC;SOCIEDADE HIPICA CUIABANA SHC;510340;Cuiabá;Sim;Sim;POCAO;SAO CRISTOVAO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.616667239626128;-56.09998181380308;65 92430002;2025-09-03
9089268;CYNTIA ESGANZELA FISIOTERAPIA ESPECIALIZADA;C L ESGANZELA FISIOTERAPIA EIRELI;510340;Cuiabá;Sim;Sim;CENTRO SUL;COMANDANTE COSTA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-15.598536640965184;-56.10082061463066;65 99582542;2025-10-17
9092781;BUSINESS COACHING CONSULTING EMPREENDEDOR;IVENA ISABEL DE O LIMA ME;510340;Cuiabá;Sim;Sim;ARAES;DESEMBARGADOR TRIGO DE LOUREIRO;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.596;-56.097;65 81148201;2025-09-03
9093125;ODONTO PRIME;CLINICA ODONTOLOGICA ODONTO PRIME LTDA ME;510340;Cuiabá;Sim;Sim;CENTRO SUL;DONA ELVIRA FERREIRA DA SILVA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.601297772704449;-56.10069191875385;11 66474056;2025-09-03
9098003;ODONTOCENTRO;JULIANDRA PACHECO E SILVA;510340;Cuiabá;Sim;Sim;CENTRO NORTE;JOAO DIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.598667872368855;-56.0962578476093;11 96433410;2025-09-03
9099166;MARCOS YASSUDA;MARCOS YASSUDA;510340;Cuiabá;Sim;Sim;BOSQUE DA SAUDE;AVENIDA ACLIMACAO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.587851698685421;-56.077022016521326;06536422413;2025-11-27
9102361;NUTRIRE;NUTRIRE SERVICOS NUTRICIONAIS LTDA;510340;Cuiabá;Sim;Sim;SANTA ROSA;AUSTRIA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.583519829263471;-56.1206981739945;65 84057493;2025-09-03
9111654;ARY LEITE DE CAMPOS SOBRINHO;ARY LEITE DE CAMPOS SOBRINHO;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;RUA DAS BEGONIA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.594266916417682;-56.11755394554709;06530547477;2025-09-03
9114599;FISIOPRIME CLINICA DE FISIOTERAPIA RPG E PILATES;JAQUELINE LEMES TAVARES ME;510340;Cuiabá;Sim;Sim;CENTRO SUL;JOAQUIM MURTINHO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.60493345550245;-56.10322737458493;65 36231000;2025-10-17
9114602;CLINICA GASTROMT;J B CANAVARROS CIA LTDA;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;DAS BEGONIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.594266357028912;-56.11761348251626;65 21274412;2025-09-03
9112375;INSTITUTO MEDICO INTEGRADO DE CUIABA;INSTITUTO MEDICO INTEGRADO DE CUIABA LTDA;510340;Cuiabá;Sim;Sim;CPA II;BRASIL;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.596;-56.097;65 30286827;2025-09-03
9112383;URPICS;SECRETARIA MUNICIPAL DE SAUDE;510340;Cuiabá;Sim;Sim;COXIPO DA PONTE;RUA IVAN RODRIGUES ARRAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;SIM;Não;Não;Não;Não;-15.629224249510653;-56.0615463070743;06536177362;2026-06-02
9115005;PRO SAUDE;PRO SAUDE SERVICOS MEDICOS EIRELI;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;DAS DALIAS;MUNICIPAL;;;60;M;;Não;NAO;;;;Não;-15.596;-56.097;65 30287328;2025-09-03
9127771;INSTITUTO DE SAUDE SANTA ROSA;INSTITUTO DE SAUDE SANTA ROSA;510340;Cuiabá;Sim;Sim;JARDIM MARIANA;MIGUEL SUTIL;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;83;M;Não;Não;NAO;Não;Não;Não;Não;-15.57938978761952;-56.110401641738235;65 40630820;2025-12-17
9132155;COMPLEXO REGULADOR ESTADUAL;SECRETARIA ESTADUAL DE SAUDE DE MATO GROSSO;510340;Cuiabá;Sim;Sim;CENTRO SUL;AVENIDA COMANDANTE COSTA;ESTADUAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;81;E;;Não;SIM;;;;Não;-15.599663491787593;-56.10234975814819;;2025-09-03
