id_snisb;nome_powerbi;municipio_powerbi;comprimento_coroamento_m;altura_estimada_m;capacidade_estimada_m3;data_ultima_fiscalizacao;data_ultima_autuacao;data_inicio_fase_de_vida;data_inspecao_seguranca_regular;tipo_empreendedor;corpo_hidrico;data_atualizacao_registro;situacao_cadastro
8019;Faz. Mafra - Barragem 03;NOVA MUTUM;120;;;;;1800-01-01T00:00:00;;;SEM NOME;;
8020;Faz. Propecus - Lagoa 04;NOVA MUTUM;111;;;;;1800-01-01T00:00:00;;;Córrego Mata Escura;;
8022;Faz. Bogorni;IPIRANGA DO NORTE;150;;;;;2014-10-16;;Pessoa Física;SEM NOME;;
8023;Faz. Mafra - Barragem 01;NOVA MUTUM;165;;;;;1800-01-01T00:00:00;;;SEM NOME;;
8024;Faz. Guarantã - Lotes 21, 22 e 23;TAPURAH;40;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Esmeralda;;
8027;Faz. Mafra - Barragem 02;NOVA MUTUM;225;;;;;1800-01-01T00:00:00;;;Ribeirão Tauá;;
8028;FAZENDA DONA IRILDE;LUCAS DO RIO VERDE;145.59;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem FAZENDA DONA IRILDE;2024-09-30;
8031;Fazenda Vale do Rio Verde;TAPURAH;256;;;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;;
8032;Fazenda Vale do Rio Verde;TAPURAH;256;;;;;2015-02-20;;Pessoa Física;SEM NOME;;
8033;Fazenda Botucatu lll;LUCAS DO RIO VERDE;157.92;;;;;2024-09-26;;Pessoa Física;Barragem Fazenda Botucatu lll;2025-10-20;
8034;Fazenda Ogliari;LUCAS DO RIO VERDE;150;0;0;;;2000-02-15;;Pessoa Física;Barragem FAZENDA OGLIARI;2025-01-29;
8035;Barragem Caititu;SORRISO;168.4;0;0;;;;;Pessoa Física;Barragem Fazenda Possamai;;
8036;Fazenda Piva;LUCAS DO RIO VERDE;160;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem Fazenda Piva;;
8037;Fazenda Palmeira ll;LUCAS DO RIO VERDE;90;0;0;;;1800-01-01T00:00:00;;Empresas em Geral - Privado;Barragem Fazenda Palmeira ll;2026-02-11;
8038;Faz. Pinheiros;SORRISO;74;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego do Verde;;
8039;Faz. Paraíso;SORRISO;485;;;;;2000-10-20;;Pessoa Física;Córrego Brilhante;;
8040;Fazenda Córrego Grande;SORRISO;200;;;;;;;Pessoa Física;SEM NOME;;
8041;Barragem T04;CUIABÁ;1875;;;;;2015-04-14;;Pessoa Física;SEM NOME;;Classe II B - Inertes
8042;FAZ. CEOLATTO;SORRISO;110;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Gracioso;;
8043;Barramento Sede;SORRISO;142.7;;;;;;;Pessoa Física;Barragem Faz. Estrela de Fogo;2025-03-14;
8044;Fazenda Quatrilho;SANTA RITA DO TRIVELATO;180;;;;;1800-01-01T00:00:00;;Pessoa Física;Ribeirão Moderno ou São Carlos;;
8046;Fazenda Capixaba;SORRISO;134.2;0;0;;;1800-01-01T00:00:00;;;córrego Cerrado;2026-02-04;
8047;Fazenda Poranga II - III;SORRISO;415;;;;;1800-01-01T00:00:00;;Pessoa Física;Ribeirão Sossego;;
8048;Fazenda Recanto II e III;SORRISO;120;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem Fazenda Recanto II e III;2024-07-01;
8049;Fazenda Marauense;SORRISO;89.23;0;0;;;2024-07-25;;Empresas em Geral - Privado;Barragem Fazenda Marauense;2024-10-01;
8050;Barramento Fazenda Rodeio;SORRISO;358.23;0;0;;;1999-07-04;;Pessoa Física;SEM NOME;2024-10-02;
8051;FAZENDA POTRICH;SORRISO;200;;;;;1800-01-01T00:00:00;;Pessoa Física;Ribeirão Sete Lagoas;;
8052;Fazenda Reolon;SORRISO;141;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Rico;;
8053;Fazenda Caravaggio;SORRISO;128;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem Fazenda Caravaggio;2024-05-16;
8054;Fazenda Bela Vista II;VERA;237;;;;;2003-04-21;;Pessoa Física;Barragem Fazenda Bela Vista II;2025-03-19;
8055;Fazenda Sempre Verde;SORRISO;110;;;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;;
8056;Fazenda Sorriso;NOVA UBIRATÃ;126;;;;;;;Pessoa Física;SEM NOME;;
8058;Fazenda Parauna;NOVA UBIRATÃ;106;0;0;;;2011-11-27;;Pessoa Física;Barragem Fazenda Parauna;;
8062;Fazenda Nossa Senhora Aparecida;NOVA UBIRATÃ;241.6;0;0;;;2000-07-12;;Pessoa Física;Barragem Fazenda Nossa Senhora Aparecida;2024-10-03;
8063;Fazenda São Pedro do jatobá II;JACIARA;150;0;0;;;2005-05-27;;Pessoa Física;Barragem Fazenda São Pedro do jatobá II;2025-12-19;
8064;PREFEITURA MUNICIPAL DE TERRA NOVA DO NORTE;TERRA NOVA DO NORTE;45;;;;;1800-01-01T00:00:00;;;Córrego Boa Esperança;;
8065;Matrícula 7164, 2464, 2095 e 2096;NOVA UBIRATÃ;120;;;;;1800-01-01T00:00:00;;Pessoa Física;Ribeirão do Palmito;;
8066;Faz. Jatobá;FELIZ NATAL;110;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem Faz. Jatobá;2025-09-17;
8071;Fazenda Nossa Senhora de Caacupê;FELIZ NATAL;99.1;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Rio Arraias;2025-02-26;
8079;BARRAGEM  BLOCO NORTE;NOVA SANTA HELENA;30;;;;;2019-06-01;;Pessoa Física;Rio do Pombo;;Classe II B - Inertes
8092;Faz. Sopave;NOVA UBIRATÃ;212;;;;;1800-01-01T00:00:00;;;SEM NOME;;
8093;Fazenda Santa Maria;Itiquira;90;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem Fazenda Santa Maria;2024-09-30;
8094;Piscicultura Arco Iris;DOM AQUINO;247;0;0;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;;
8095;FAZENDA CONQUISTA;RONDONÓPOLIS;180;0;0;;;1800-01-01T00:00:00;;Outros - Privado;Barragem Fazenda Conquista;2026-02-04;
8096;FAZENDA GUARITA;RONDONÓPOLIS;;0;0;;;2002-11-30;;;SEM NOME;;
8099;Fazenda São Luiz - Barragem 04;PRIMAVERA DO LESTE;133;;;;;1800-01-01T00:00:00;;Pessoa Física;Rio das Mortes;;
8100;Fazenda São Luiz - Barragem 03;PRIMAVERA DO LESTE;290;;;;;1800-01-01T00:00:00;;Pessoa Física;Rio das Mortes;;
8101;Fazenda São Judas;PRIMAVERA DO LESTE;155;;;;;1800-01-01T00:00:00;;;Rio das Mortes;;
8102;Fazenda Sucuri;Itiquira;140;0;0;;;2017-08-10;;Empresas em Geral - Privado;Córrego Sacuri;2024-12-17;
8103;Fazenda São Luiz - Barragem 01;PRIMAVERA DO LESTE;380;;;;;1800-01-01T00:00:00;;Pessoa Física;Rio das Mortes;;
8104;Fazenda São Luiz - Barragem 02;PRIMAVERA DO LESTE;205;;;;;1800-01-01T00:00:00;;Pessoa Física;Rio das Mortes;;
8106;Assentamento Tio Elias;Itiquira;;0;0;;;2011-05-24;;;Barragem Assentamento Tio Elias;;
8122;Barramento Atto Agropecuária LTDA;ALTO GARÇAS;398.75;0;0;;;2024-05-08;;Empresas em Geral - Privado;Barragem Fazenda Adriana;2026-02-04;
8159;Fazenda Araribá;CANARANA;153;;;;;1991-11-26;;;Córrego Água Parada;;
8164;Fazenda Alto Areões - Barragem 01;Água Boa;280;;;;;2010-10-08;;Pessoa Física;Rio Sete de Setembro;;
8165;Fazenda Alto Areões-Barragem 02;Água Boa;450;;;;;1800-01-01T00:00:00;;Pessoa Física;Rio Sete de Setembro;;
8166;Barramento Principal - Fazenda Estância Bahia II;Água Boa;285.63;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem Fazenda Alto Areões-Barragem 03;2025-01-31;
8174;Faz. Agrocentro Barra Brasil;Barra do Garças;20;;;;;1800-01-01T00:00:00;;Pessoa Física;Ribeirão Taquaral;;
8176;Barragem principal Estância Bahia Leilões;Água Boa;304.81;0;0;;;2023-08-16;;Outros - Privado;Barragem Faz. Estância Bahia Leilões;2025-01-31;
8197;Faz. Produtiva;SÃO FÉLIX DO ARAGUAIA;460;;;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;;
894;LU;Poconé;20;;;;;2007-03-02;;;Córrego Fundo;;Classe II B - Inertes
895;MARANATA;Poconé;230;0;0;;;2009-02-19;;;Represa Maranata;;Classe II B - Inertes
899;OURINHOS I;Poconé;625;;;;;2019-07-09;;Pessoa Física;Córrego Guanandi;;Classe II B - Inertes
945;POND 1 - BARRAGEM DE LIXIVIAÇÃO;NOVA XAVANTINA;732.91;0;0;2024-11-26;2022-01-31;2010-08-02;;;Barragem de Lixiviação POND 1;2025-11-24;Classe I – Perigosos
946;POND 2 - BARRAGEM DE FLOTAÇÃO;NOVA XAVANTINA;502.02;0;0;2024-11-26;2022-01-31;2011-10-13;;;Barragem de Lixiviação POND 1;;Classe II A - Não inertes
947;POND 3 - BARRAGEM DE FLOTAÇÃO;NOVA XAVANTINA;499.55;0;0;2024-11-26;2022-01-31;2011-10-13;;;Barragem de Flotação POND 3;2025-11-25;Classe II A - Não inertes
948;Rejeito;JUÍNA;420.35;0;0;;;2008-07-02;;;Barragem de Rejeito;;Classe II B - Inertes
