codigo_setor;codigo_ibge;municipio;situacao;area_km2;populacao;domicilios;latitude;longitude;ano_censo;fonte;aviso
510340310400107;5103403;Cuiabá;Urbana;0.0988;370;139;-15.556678;-56.05131;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400113;5103403;Cuiabá;Urbana;0.1309;531;193;-15.546202;-56.049192;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400029;5103403;Cuiabá;Urbana;0.1153;638;313;-15.555275;-56.043568;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400137;5103403;Cuiabá;Urbana;0.1267;475;163;-15.543674;-56.041489;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400161;5103403;Cuiabá;Urbana;0.0669;357;148;-15.552191;-56.045588;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400026;5103403;Cuiabá;Urbana;0.1578;525;217;-15.56005;-56.046265;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400023;5103403;Cuiabá;Urbana;0.1266;761;317;-15.562414;-56.051548;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400054;5103403;Cuiabá;Urbana;0.1088;486;188;-15.559182;-56.056713;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400160;5103403;Cuiabá;Urbana;0.1568;690;278;-15.549397;-56.050753;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400108;5103403;Cuiabá;Urbana;0.131;765;302;-15.551901;-56.051653;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400120;5103403;Cuiabá;Urbana;0.2051;1045;387;-15.547861;-56.046806;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400025;5103403;Cuiabá;Urbana;0.2027;812;328;-15.556859;-56.048517;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400138;5103403;Cuiabá;Urbana;0.1958;777;271;-15.550316;-56.043562;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400057;5103403;Cuiabá;Urbana;0.1944;671;262;-15.555426;-56.055912;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400058;5103403;Cuiabá;Urbana;0.1202;518;276;-15.553095;-56.053091;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400152;5103403;Cuiabá;Urbana;0.1158;659;260;-15.544722;-56.043291;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305400003;5103403;Cuiabá;Urbana;1.3309;180;69;-15.552413;-56.062243;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420001;5103403;Cuiabá;Urbana;0.1592;870;353;-15.598163;-56.080469;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420105;5103403;Cuiabá;Urbana;0.1028;517;270;-15.602003;-56.079603;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420003;5103403;Cuiabá;Urbana;0.1375;453;263;-15.604984;-56.079102;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420043;5103403;Cuiabá;Urbana;0.1253;825;440;-15.612145;-56.078861;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420041;5103403;Cuiabá;Urbana;0.3292;565;266;-15.606925;-56.076635;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420104;5103403;Cuiabá;Urbana;0.0573;351;131;-15.599289;-56.078728;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420002;5103403;Cuiabá;Urbana;0.0577;428;185;-15.601035;-56.077793;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420092;5103403;Cuiabá;Urbana;0.0853;447;216;-15.598133;-56.07638;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420144;5103403;Cuiabá;Urbana;0.0896;466;224;-15.613547;-56.076391;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420132;5103403;Cuiabá;Urbana;0.0552;795;309;-15.610401;-56.076097;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420038;5103403;Cuiabá;Urbana;0.0809;401;189;-15.601499;-56.075241;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420133;5103403;Cuiabá;Urbana;0.1122;634;264;-15.607759;-56.073717;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420110;5103403;Cuiabá;Urbana;0.0702;677;359;-15.611125;-56.074203;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420093;5103403;Cuiabá;Urbana;0.0964;787;298;-15.60288;-56.073635;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420138;5103403;Cuiabá;Urbana;0.1041;240;104;-15.600646;-56.073132;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420034;5103403;Cuiabá;Urbana;0.1002;710;287;-15.598503;-56.07296;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420094;5103403;Cuiabá;Urbana;0.0814;670;319;-15.611047;-56.072838;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430124;5103403;Cuiabá;Urbana;0.7504;880;372;-15.666434;-56.064451;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430156;5103403;Cuiabá;Urbana;0.1599;1017;397;-15.648545;-56.057238;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430157;5103403;Cuiabá;Urbana;0.334;906;358;-15.636398;-56.057283;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430185;5103403;Cuiabá;Urbana;0.5487;1408;549;-15.661529;-56.063993;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430254;5103403;Cuiabá;Urbana;1.2016;313;208;-15.652963;-56.059248;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430255;5103403;Cuiabá;Urbana;0.1505;718;268;-15.649181;-56.055676;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430315;5103403;Cuiabá;Urbana;0.2411;535;226;-15.646636;-56.063072;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430316;5103403;Cuiabá;Urbana;0.2205;934;389;-15.645664;-56.056364;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430321;5103403;Cuiabá;Urbana;0.0657;927;434;-15.639071;-56.067822;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430322;5103403;Cuiabá;Urbana;1.0551;252;118;-15.649428;-56.070131;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430331;5103403;Cuiabá;Urbana;0.2364;699;297;-15.658004;-56.056475;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430332;5103403;Cuiabá;Urbana;0.2884;710;263;-15.659009;-56.064764;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430335;5103403;Cuiabá;Urbana;0.3447;990;354;-15.640005;-56.055527;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430336;5103403;Cuiabá;Urbana;0.1221;1245;664;-15.639369;-56.053205;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430337;5103403;Cuiabá;Urbana;0.6096;313;126;-15.632281;-56.06402;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430338;5103403;Cuiabá;Urbana;0.3695;850;396;-15.63144;-56.058561;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430034;5103403;Cuiabá;Urbana;0.1811;636;247;-15.638411;-56.063978;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430029;5103403;Cuiabá;Urbana;0.2382;1017;411;-15.660599;-56.053082;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430035;5103403;Cuiabá;Urbana;0.1332;605;215;-15.637514;-56.061066;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430037;5103403;Cuiabá;Urbana;0.1345;150;97;-15.629807;-56.055332;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430027;5103403;Cuiabá;Urbana;0.284;771;316;-15.668445;-56.05682;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430032;5103403;Cuiabá;Urbana;0.4045;991;400;-15.64274;-56.062548;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420108;5103403;Cuiabá;Urbana;0.2706;504;171;-15.633699;-56.076223;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430028;5103403;Cuiabá;Urbana;0.2294;889;361;-15.664048;-56.05389;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310430048;5103403;Cuiabá;Urbana;0.3378;643;254;-15.642178;-56.052568;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420056;5103403;Cuiabá;Urbana;1.1063;2078;1018;-15.633012;-56.069473;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000048;5108402;Várzea Grande;Urbana;0.4097;449;195;-15.650168;-56.075466;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000068;5108402;Várzea Grande;Urbana;0.1071;781;279;-15.66629;-56.080341;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305420044;5103403;Cuiabá;Urbana;0.1145;506;193;-15.616275;-56.080778;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420059;5103403;Cuiabá;Urbana;0.1119;557;226;-15.628937;-56.076712;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000089;5108402;Várzea Grande;Urbana;0.2625;790;347;-15.666717;-56.078375;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410200;5103403;Cuiabá;Urbana;0.1305;1160;501;-15.541058;-56.080116;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305400041;5103403;Cuiabá;Urbana;0.0152;283;195;-15.56323;-56.081081;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305400060;5103403;Cuiabá;Urbana;0.1673;682;309;-15.561699;-56.07818;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305400017;5103403;Cuiabá;Urbana;0.1192;1015;403;-15.545016;-56.07876;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305400039;5103403;Cuiabá;Urbana;0.2644;868;357;-15.556064;-56.077927;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305400018;5103403;Cuiabá;Urbana;0.0928;849;294;-15.542655;-56.077805;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305400062;5103403;Cuiabá;Urbana;0.283;1114;429;-15.550761;-56.076353;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
