codigo_cnes;nome_fantasia;nome_razao_social;codigo_municipio;municipio;no_eixo_montante;no_eixo_jusante;bairro_estabelecimento;endereco_estabelecimento;descricao_esfera_administrativa;descricao_nivel_hierarquia;descricao_turno_atendimento;codigo_tipo_unidade;tipo_gestao;atendimento_hospitalar;atendimento_ambulatorial;ambulatorial_sus;centro_cirurgico;centro_obstetrico;centro_neonatal;servico_apoio;latitude;longitude;numero_telefone_estabelecimento;data_atualizacao;origem_coleta
115002;CARRERA;THEREZA BUSSOLARO CIA LTDA;510790;Sinop;Não;Não;JARDIM BOTANICO;AVENIDA DOS TARUMAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;4;M;Não;Não;NAO;Não;Não;Não;Sim;-11.864306033241292;-55.505805015563965;66 3520 2835;2025-09-03;estadual
9814671;CLINICA DE OLHOS DR AKITO UTIUMI;AKITO UTIUMI;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS NOGUEIRAS;MUNICIPAL;;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.856725188780299;-55.50419569015503;66 3531 5369;2025-09-03;estadual
9814965;YONARA RIVELLE NEVES DAVID;YONARA RIVELLE NEVES DAVID;510790;Sinop;Não;Não;SETOR COMERCIAL;AVENIDA DAS EMBAUBAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.856924687385662;-55.50983905792236;66 99720 5135;2025-09-03;estadual
9816046;DIS;DIS DIAGNOSTICO POR IMAGEM DE SORRISO LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;AVENIDA DAS EMBAUBAS;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;39;M;Não;Não;SIM;Não;Não;Não;Sim;-11.856473190333485;-55.512542724609375;66 3531 2821;2025-09-03;estadual
9816755;QUINTANILHA MACIEL SOCREPPA;QUINTANILHA MACIEL SOCREPPA LTDA;510790;Sinop;Não;Não;JARDIM BOTANICO;AVENIDA DOS TARUMAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.864432028876326;-55.50563335418701;66 99988 9960;2025-09-03;estadual
9826475;MAURO SHOZO SHIRATSUCHI CARDIOLOGISTA;MAURO SHOZO SHIRATSUCHI;510790;Sinop;Não;Não;JARDIM BOTANICO;AVENIDA DOS TARUMAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.8645988;-55.5033748;66 3520 2833;2025-09-03;estadual
176346;IMUNNE CARE CLINICA ESPECIALIZADA EM VACINAS;CLINICA ESPECIALIZADA EM VACINAS DE SINOP LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;AVENIDA DAS EMBAUBAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.855843193198456;-55.5143666267395;66 3515 7037;2025-09-03;estadual
9835415;CLINICA MIRANDA;PARRA SERVICOS MEDICOS LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;AVENIDA DAS ITAUBAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.857481182724586;-55.511276721954346;6635320044/996702012;2025-09-03;estadual
9853561;REDIGASTRO CLINICA MEDICA;REDIGASTRO CLINICA MEDICA LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;AVENIDA DAS ITAUBAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.856641189323879;-55.510547161102295;64 99900 8041;2026-03-03;estadual
9854630;ALBERTO BATISTA SCHNEIDER;ALBERTO BATISTA SCHNEIDER;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS HORTENCIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.858342173276933;-55.514259338378906;66 99118 9287;2025-09-03;estadual
9856188;PSICOQUALY;PSICOQUALY PSICOLOGIA E PSICANALISE LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS VIOLETAS;MUNICIPAL;;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.852462183732136;-55.512821674346924;66 99724 5885;2025-09-03;estadual
9868836;NUTRICENTER CLINICA DE NUTRICAO E ESPECIALIDADES;D P DE LIMA NUTRICAO;510790;Sinop;Não;Não;RESIDENCIAL SANTA C;RUA LUCCA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.838643709905801;-55.536017417907715;66 99611 4386;2025-09-03;estadual
9875204;EPOUYU CENTRO PSICOLOGICO;E C O POUYU PSICOLOGIA;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS CASTANHEIRAS;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.853596191574486;-55.506534576416016;66 999642 9672;2025-09-03;estadual
9877053;LABORATORIO PROTESE ARTES;ROGERIO NAKAMURA DE SOUZA SERVICOS;510790;Sinop;Não;Não;JARDIM MARINGA;RUA DAS ALPINIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;39;M;Não;Não;NAO;Não;Não;Não;Sim;-11.853139438982327;-55.51922678947449;66 3531 9511;2025-09-03;estadual
9685162;FABIO GAVA MEDICINA DE TRAFEGO;FABIO GAVA;510790;Sinop;Não;Não;SETOR COMERCIAL;AVENIDA DAS EMBAUBAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.856809188210853;-55.51011800765991;66 3531 0525;2025-09-03;estadual
9903674;PETRUCCI ASSOCIADOS;JUAREZ PETRUCCI LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;AVENIDA DAS SIBIPIRUNAS;MUNICIPAL;;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);39;M;Não;Não;NAO;Não;Não;Não;Sim;-11.853155189084427;-55.50125598907471;66 99991 9566;2025-09-03;estadual
9906142;CLINICA MEDICA HM;CLINICA MEDICA HM S S;510790;Sinop;Não;Não;JARDIM MARINGA;AVENIDA DOS INGAS;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.857775179803989;-55.5158793926239;66 99670 5055;2025-09-03;estadual
9911324;JRI SAUDE E MEDICINA DO TRABALHO;JRI SAUDE E MEDICINA DO TRABALHO LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;AVENIDA DAS EMBAUBAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.8596208;-55.4999395;66 99239 9737;2025-09-03;estadual
9912975;PAOLA FADUL VIANNA DA CUNHA;PAOLA FADUL VIANNA DA CUNHA;510790;Sinop;Não;Não;JARDIM MARINGA;AVENIDA DOS INGAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.857775179803989;-55.51573991775513;66 3531 1212;2025-09-03;estadual
9914455;CECANS ONCOLOGIA;CECANS CENTRO DE CANCER DE SINOP S S;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS CAVIUNAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;4;M;Não;Não;NAO;Não;Não;Não;Sim;-11.858489171392426;-55.51524639129639;66 3015 0301;2025-09-03;estadual
9918108;CONSULTORIO DRA CAROLINA OTORRINOLARINGOLOGISTA;CAROLINA VERAS AGUIAR BEZERRA;510790;Sinop;Não;Não;JARDIM BOTANICO;AVENIDA DOS TARUMAS;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.864327032517837;-55.50586938858032;66 3517 2600;2025-09-03;estadual
9925309;PREVENTEC;G A N CRISTOVAO;510790;Sinop;Não;Não;SETOR COMERCIAL;AVENIDA DAS EMBAUBAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;4;M;Não;Não;NAO;Não;Não;Não;Sim;-11.85615819194776;-55.514280796051025;66 3531 1590;2025-09-03;estadual
9926577;PSICOPED;ANTUNES FRANZINI CIA LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS CAVIUNAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.859917148964463;-55.51069736480713;66 3531 5621;2025-09-03;estadual
9936874;HERZEN NETO SERVICOS MEDICOS;HERZEN NETO SERVICOS MEDICOS EIRELI;510790;Sinop;Não;Não;SETORRESIDENCIAL SUL;AVENIDA DOS TARUMAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.863949045292593;-55.507049560546875;66 3531 1118;2025-09-03;estadual
9938656;POLICLINICA MENINO JESUS;PREFEITURA MUNICIPAL DE SINOP;510790;Sinop;Não;Não;SAO CRISTOVAO;RUA COLONIZADOR ENIO PIPINO;MUNICIPAL;;ATENDIMENTO COM TURNOS INTERMITENTES;4;M;Não;Não;SIM;Não;Não;Não;Sim;-11.897377887895205;-55.505290031433105;66 99951 2244;2025-09-03;estadual
405159;HOSPITAL DA VISAO DE SINOP;INSTITUTO HELEN KELLER;510790;Sinop;Não;Não;JARDIM PARAISO;RUA DAS PALMAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;5;M;Sim;Sim;SIM;Sim;Não;Não;Sim;-11.869156823166236;-55.51936626434326;66 3515 0048;2025-09-03;estadual
9946462;ANDREAS NOGUEIRA SALES;ANDREAS NOGUEIRA SALES;510790;Sinop;Não;Não;JARDIM BOTANICO;AVENIDA DOS TARUMAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.864306033241292;-55.50597667694092;66 99686 4202;2025-09-03;estadual
9946470;JF CLINICA MEDICA;JF CLINICA MEDICA LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DOS ACAIS;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.855549194037788;-55.516297817230225;66 99607 6766;2025-09-03;estadual
9947299;ANDREAS E LILE SERVICOS MEDICOS E BIOMEDICOS;A L SERVICOS MEDICOS E BIOMEDICOS LTDA ME;510790;Sinop;Não;Não;JARDIM BOTANICO;AVENIDA DOS TARUMAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.864264034683341;-55.506041049957275;66 99676 1232;2025-09-03;estadual
9962182;LIS CAROLINE DE QUADROS MOURA;LIS CAROLINE DE QUADROS MOURA;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS HORTENCIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.85678818835565;-55.51387310028076;66 99959 9192;2025-09-03;estadual
9963111;FORTKAMP SERVICOS MEDICOS;FORTKAMP SERVICOS MEDICOS LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL NORT;AVENIDA DAS PALMEIRAS;MUNICIPAL;;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.849060131944585;-55.49762964248657;66 3511 5800;2025-09-03;estadual
9970355;HOPE CLINICA;HOPE CLINICA LTDA;510790;Sinop;Não;Não;JARDIM PARAISO;RUA DOS CEDROS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.865463;-55.5132623;66 3532 0575;2025-09-03;estadual
9970975;MAYRA APARECIDA LOVEZUTTE;MAYRA APARECIDA LOVEZUTTE;510790;Sinop;Não;Não;JARDIM BOTANICO;AVENIDA DOS TARUMAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.864369031066078;-55.50591230392456;66 98117 1800;2025-09-03;estadual
9975330;SOUL CLINICA INTEGRADA E CENTRO DE AVALIACAO PSICOLOGIA;SOUL CLINICA INTEGRADA E CENTRO DE AVALIACAO PSICOLOGIA LTD;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS ANDIROBAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.857418183309214;-55.51297187805176;66 99985 9078;2025-09-03;estadual
9981446;CONSULTORIO DERMATOLOGICO DRA SUZANA RAPOZO;S K MAIA BELMONT RAPOZO;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS HORTENCIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.857208185152954;-55.51387310028076;66 3531 9839;2025-09-03;estadual
9985921;IPAS;TAVICO C ARENDT CIA LTDA;510790;Sinop;Não;Não;JARDIM PARAISO;RUA DAS PALMAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.868054378488349;-55.51896393299103;66 99920 4330;2025-09-03;estadual
9986553;BIOVITAL;BIOVITAL DIAGNOSTICA LTDA ME;510790;Sinop;Não;Não;RESIDENCIAL DAS ACAC;AVENIDA ANDRE ANTONIO MAGGI;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;39;M;Não;Não;SIM;Não;Não;Não;Sim;-11.82354339340883;-55.51018238067627;66 3531 7716;2025-09-03;estadual
9990526;VITALIAN CLINICA;VITALIAN CLINICA LTDA;510790;Sinop;Não;Não;JARDIM BOTANICO;RUA DAS ORQUIDEAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.86545049145591;-55.505515336990356;66 99997 2518;2025-09-03;estadual
9991530;EMANUELE SCHIRMER;EMANUELE SCHIRMER;510790;Sinop;Não;Não;JARDIM BOTANICO;RUA DAS ORQUIDEAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.865041006958428;-55.50568163394928;66 99616 0003;2025-09-03;estadual
9992847;APAE;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SINOP;510790;Sinop;Não;Não;JARDIM PARAISO;AVENIDA DOS FLAMBOYANTS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.869051828627088;-55.51634073257446;6635313524/996549867;2025-09-03;estadual
5802482;E R DE MARCHI;E R DE MARCHI LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS HORTENCIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Não;-11.858342173276933;-55.5143666267395;66 99629 0494;2025-09-11;estadual
5806895;AMIZA SAUDE;CEOS SERVICOS MEDICOS LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;AVENIDA DAS ITAUBAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.856704188918622;-55.51059007644653;41 99787 8865;2025-09-11;estadual
5823676;MEDNORTE MEDICINA DO TRABALHO;MEDNORT ASSESSORIA E CONSULTORIA EM SAUDE OCUPACIONAL LTDA;510790;Sinop;Não;Não;JARDIM MARINGA;RUA DAS ALPINIAS;MUNICIPAL;;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;36;M;Não;Não;NAO;Não;Não;Não;Não;-11.854661944650804;-55.513524413108826;66 99968 7813;2025-09-11;estadual
5823943;FISIO4KIDS CENTRO MULTIDISCIPLINAR;FISIO4KIDS CENTRO MULTIDISCIPLINAR LTDA;510790;Sinop;Não;Não;JARDIM MARINGA;RUA DOS BURITIS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.865125003828558;-55.523314476013184;66 99932 3969;2025-09-11;estadual
5824125;SOS PEDIATRIA;SILVEIRA E MANNA PEDIATRIA LTDA;510790;Sinop;Não;Não;JARDIM MARINGA;RUA DAS TAMAREIRAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.861817607522976;-55.520047545433044;11 8778 0752;2025-09-11;estadual
5824311;RODO PHARMA SINOP;RODO PHARMA COMERCIO DE MEDICAMENTOS LTDA;510790;Sinop;Não;Não;SETOR INDUSTRIAL NOR;AVENIDA DAS PALMEIRAS;MUNICIPAL;;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;43;M;Não;Não;NAO;Não;Não;Não;Sim;-11.849102132842342;-55.49411058425903;66 992822705;2025-09-11;estadual
5830605;ELEVARE SAUDE INTEGRADA;ELEVARE SAUDE INTEGRADA LTDA;510790;Sinop;Não;Não;RESIDENCIAL RECANTO;RUA NORUEGA;MUNICIPAL;;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.860242642806273;-55.540974140167236;66 99236 6332;2025-09-11;estadual
5836719;UROVASC SERVICOS MEDICOS;UROVASC SERVICOS MEDICOS LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;AVENIDA DAS ITAUBAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.856693688987177;-55.510568618774414;66 99225 0200;2025-09-11;estadual
5838517;ODONTOLOGIA TOKUMI;ODONTOLOGIA TOKUMI LTDA;510790;Sinop;Não;Não;SETOR RESIDENCIAL NO;AVENIDA DAS FIGUEIRAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.852711560860778;-55.50585329532623;66 99981 7800;2025-09-11;estadual
5845351;ELISANGELA APARECIDA DE OLIVEIRA SOUZA;ELISANGELA APARECIDA DE OLIVEIRA SOUZA;510790;Sinop;Não;Não;JARDIM MARINGA;RUA DAS MAGNOLIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Não;-11.856746188640361;-55.519065856933594;66 99996 4753;2025-09-11;estadual
9116117;LIFE CARE SERVICOS DE SAUDE;LIFE CARE SERVICOS DE SAUDE LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;DAS CASTANHEIRAS;MUNICIPAL;;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);40;M;Não;Não;NAO;Não;Não;Não;Sim;-11.88273227631724;-55.51732778549194;66 96303005;2025-09-11;estadual
1144367;CLINICA PELE E ESSENCIA;CLINICA PELE E ESSENCIA LTDA CNPJ 49975988000101;510790;Sinop;Não;Não;JARDIM BOTANICO;RUA DAS TAMAREIRAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-11.858531170839441;-55.49887418746948;(66)99209-9632;2026-04-28;estadual
561835;WEBSTER SERVICOS MEDICOS;WEBSTER SERVICOS MEDICOS LTDA;510790;Sinop;Não;Não;JARDIM BOTANICO;AVENIDA DOS TARUMAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.864495026672017;-55.50571918487549;66 32112811;2025-09-03;estadual
8068577;NUCLEO RECONSTRUIR ELIZANGELA BRANDAO;E B DA SILVA SERVICOS DE PSICOLOGIA;510790;Sinop;Não;Não;RESIDENCIAL VITORIA;RUA DOS MOGNOS;MUNICIPAL;;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;36;M;Não;Não;NAO;Não;Não;Não;Não;-11.837992670344455;-55.52833557128906;66 99680 0772;2026-01-14;estadual
8074941;JULIA WEBBER;JULIA WEBBER;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS HORTENCIAS;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;-11.858205674955942;-55.514296889305115;66 99208 4653;2026-01-14;estadual
601039;FRANCIELI GRAVE MARINI KEMPF;FRANCIELI GRAVE MARINI KEMPF;510790;Sinop;Não;Não;SETOR COMERCIAL;AVENIDA DAS FIGUEIRAS;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.851223169778875;-55.51209211349487;65 99961 6232;2025-09-03;estadual
3857689;C C MUNGO CIA;C C MUNGO CIA LTDA;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS HORTENCIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.858321173539691;-55.51445245742798;66 99661 9790;2025-10-11;estadual
3876098;INSTITUTO DE OLHOS;DOUGLAS YANAI CIA LTDA;510790;Sinop;Não;Não;JARDIM BOTANICO;AVENIDA DOS TARUMAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.864558024453155;-55.50569772720337;66 3531 7140;2025-11-04;estadual
4242238;INSTITUTO DE CIRURGIA CARDIACA DE SINOP;INSTITUTO DE CIRURGIA CARDIACA DE SINOP S S;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS HORTENCIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Não;-11.858174175333707;-55.51443099975586;66 99696 6887;2025-10-11;estadual
5282608;CONSULTORIO MEDICO DR MILTON OTORRINOLARINGOLOGISTA;MILTON MALHEIROS DA SILVA;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS HORTENCIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.858405172478989;-55.5144739151001;66-30150056;2025-10-11;estadual
5283388;CARDIOLOGISTA;MARCELO BEVILAQUA LACERDA;510790;Sinop;Não;Não;SETOR RESIDENCIAL SU;AVENIDA DOS TARUMAS;MUNICIPAL;;ATENDIMENTO COM TURNOS INTERMITENTES;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.863676054192993;-55.50620198249817;66-35351118;2025-10-11;estadual
5283418;CONSULTORIO MEDICO DRA WANIUSKA B KUVIATZ MASTOLOGISTA;CONSULTORIO MEDICO DRA WANIUSKA B KUVIATZ;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS HORTENCIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.858363173012572;-55.51434516906738;66-35310072;2025-10-11;estadual
5306299;VANESSA HILBIG DE ANDRADE PICCINI;VANESSA HILBIG DE ANDRADE PICCINI;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS HORTENCIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-11.86487301314057;-55.50789713859558;66 99965 4745;2025-10-11;estadual
5353149;ODONTOLAINE;ANTONIO MARINALDO DE TOLEDO JUNIOR;510790;Sinop;Não;Não;CENTRO;RUA DAS CASTANHEIRAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.854667194655667;-55.50286531448364;66-3531.7448;2025-10-11;estadual
8091145;INSTITUTO ACOLHEDUCA PSICOLOGIA E APRENDIZAGEM;INSTITUTO ACOLHEDUCA SERVICOS DE PSICOLOGIA E EDUCACAO LTDA;510790;Sinop;Não;Não;JARDIM MARINGA;RUA DOS CEDROS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.862794081080816;-55.52358269691467;66 99997 2845;2026-01-14;estadual
6292313;CEM CENTRO DE ESPECIALIDADES MEDICA DE SINOP;MUNICIPIO DE SINOP;510790;Sinop;Não;Não;JARDIM BOTANICO;RUA DAS SERINGUEIRAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;SIM;Não;Não;Não;Sim;-11.867760392488016;-55.50865888595581;66 3520 7507;2026-03-03;estadual
7701098;CONSULTORIO DE GINECO OBSTETRA DRA CLAUDIA Q BARBOSA;CLAUDIA QUEIROZ BARBOSA;510790;Sinop;Não;Não;SETOR INDUSTRIAL;AVENIDA DOS JACARANDAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.862647085284852;-55.4990029335022;66-65110927;2025-10-11;estadual
7761198;CLINICA DE PSICOLOGIA NC;CLINICA DE PSICOLOGIA NC LTDA ME;510790;Sinop;Não;Não;SETOR COMERCIAL;AVENIDA DAS EMBAUBAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.856662189190404;-55.510268211364746;66-99765544;2025-10-11;estadual
7900228;CLINICA DE UROLOGIA QUEROZ;CLINICA DE UROLOGIA QUEROZ LTDA ME;510790;Sinop;Não;Não;SETOR COMERCIAL;RUA DAS HORTENCIAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.858373672879782;-55.51440954208374;66-30150908 99995004;2025-10-11;estadual
9065539;PSICO CLIN CLINICA DE PSICOLOGIA;PSICO CLIN CLINICA DE PSICOLOGIA S S;510790;Sinop;Não;Não;SETOR COMERCIAL;DAS CASTANHEIRAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Não;-11.853333690178138;-55.50787031650543;66 35315857;2025-10-11;estadual
9424539;MONICA TREVISAN CLINICA MEDICA;MONICA DE OLIVEIRA TREVISAN;510790;Sinop;Não;Não;SETOR RESIDENCIAL SU;AVENIDA DOS TARUMAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.863896547025417;-55.50561189651489;66 35332130;2025-10-11;estadual
