id_snisb;nome_barragem;municipio_sede;municipio_potencialmente_afetado;codigo_trecho_barragem;codigo_secao_controle_afetado;relacao_otto;idap;nivel;dano_potencial_associado
34094;PCH Nova Guaporé - Nova Guaporé;Vale de São Domingos;Nova Lacerda;46996;46993962;montante;11;Verde;Alto
34094;PCH Nova Guaporé - Nova Guaporé;Vale de São Domingos;Vila Bela da Santíssima Trindade;46996;469958224;montante;11;Verde;Alto
5212;UHE Guaporé - Guaporé;Vale de São Domingos;Comodoro;46996;46993296;montante;12;Verde;Alto
5212;UHE Guaporé - Guaporé;Vale de São Domingos;Nova Lacerda;46996;46993962;montante;12;Verde;Alto
5212;UHE Guaporé - Guaporé;Vale de São Domingos;Vila Bela da Santíssima Trindade;46996;469958224;montante;12;Verde;Alto
35177;BARRAMENTO PRINCIPAL FAZ. REUNIDAS SÃO ROBERTO;Vera;Alta Floresta;444924;44452872;montante;9;Verde;Baixo
35177;BARRAMENTO PRINCIPAL FAZ. REUNIDAS SÃO ROBERTO;Vera;Carlinda;444924;44457212;montante;9;Verde;Baixo
35177;BARRAMENTO PRINCIPAL FAZ. REUNIDAS SÃO ROBERTO;Vera;Itaúba;444924;444762;montante;9;Verde;Baixo
35177;BARRAMENTO PRINCIPAL FAZ. REUNIDAS SÃO ROBERTO;Vera;Nova Canaã do Norte;444924;44473332;montante;9;Verde;Baixo
35177;BARRAMENTO PRINCIPAL FAZ. REUNIDAS SÃO ROBERTO;Vera;Sinop;444924;4447944;montante;9;Verde;Baixo
35193;Barragem - Fazenda Jaçanã;Vera;Cláudia;426986;426912;montante;9;Verde;Baixo
35193;Barragem - Fazenda Jaçanã;Vera;Marcelândia;426986;42678;montante;9;Verde;Baixo
35193;Barragem - Fazenda Jaçanã;Vera;Santa Carmem;426986;426972;montante;9;Verde;Baixo
35193;Barragem - Fazenda Jaçanã;Vera;União do Sul;426986;426918;montante;9;Verde;Baixo
31744;Barragem Fazenda Nossa Senhora Salete;Vera;Alta Floresta;444922;44452872;montante;9;Verde;Baixo
31744;Barragem Fazenda Nossa Senhora Salete;Vera;Carlinda;444922;44457212;montante;9;Verde;Baixo
31744;Barragem Fazenda Nossa Senhora Salete;Vera;Itaúba;444922;444762;montante;9;Verde;Baixo
31744;Barragem Fazenda Nossa Senhora Salete;Vera;Nova Canaã do Norte;444922;44473332;montante;9;Verde;Baixo
31744;Barragem Fazenda Nossa Senhora Salete;Vera;Sinop;444922;4447944;montante;9;Verde;Baixo
34712;Barragem I - Fazenda Lucion;Vera;Alta Floresta;4449184;44452872;montante;9;Verde;Baixo
34712;Barragem I - Fazenda Lucion;Vera;Carlinda;4449184;44457212;montante;9;Verde;Baixo
34712;Barragem I - Fazenda Lucion;Vera;Itaúba;4449184;444762;montante;9;Verde;Baixo
34712;Barragem I - Fazenda Lucion;Vera;Nova Canaã do Norte;4449184;44473332;montante;9;Verde;Baixo
34712;Barragem I - Fazenda Lucion;Vera;Sinop;4449184;4447944;montante;9;Verde;Baixo
5873;Barragem I - Fazenda Militância I;Vera;Alta Floresta;4449244;44452872;montante;9;Verde;Baixo
5873;Barragem I - Fazenda Militância I;Vera;Carlinda;4449244;44457212;montante;9;Verde;Baixo
5873;Barragem I - Fazenda Militância I;Vera;Itaúba;4449244;444762;montante;9;Verde;Baixo
5873;Barragem I - Fazenda Militância I;Vera;Nova Canaã do Norte;4449244;44473332;montante;9;Verde;Baixo
5873;Barragem I - Fazenda Militância I;Vera;Sinop;4449244;4447944;montante;9;Verde;Baixo
30908;Barragem I - Fazenda Nandico;Vera;Alta Floresta;444918;44452872;montante;9;Verde;Baixo
30908;Barragem I - Fazenda Nandico;Vera;Carlinda;444918;44457212;montante;9;Verde;Baixo
30908;Barragem I - Fazenda Nandico;Vera;Itaúba;444918;444762;montante;9;Verde;Baixo
30908;Barragem I - Fazenda Nandico;Vera;Nova Canaã do Norte;444918;44473332;montante;9;Verde;Baixo
30908;Barragem I - Fazenda Nandico;Vera;Sinop;444918;4447944;montante;9;Verde;Baixo
32441;Barragem I - Fazenda Vedana;Vera;Cláudia;42696;426912;montante;9;Verde;Baixo
32441;Barragem I - Fazenda Vedana;Vera;Marcelândia;42696;42678;montante;9;Verde;Baixo
32441;Barragem I - Fazenda Vedana;Vera;União do Sul;42696;426918;montante;9;Verde;Baixo
34590;Barramento a montante 2;Vera;Alta Floresta;4449244;44452872;montante;9;Verde;Baixo
34590;Barramento a montante 2;Vera;Carlinda;4449244;44457212;montante;9;Verde;Baixo
34590;Barramento a montante 2;Vera;Itaúba;4449244;444762;montante;9;Verde;Baixo
34590;Barramento a montante 2;Vera;Nova Canaã do Norte;4449244;44473332;montante;9;Verde;Baixo
34590;Barramento a montante 2;Vera;Sinop;4449244;4447944;montante;9;Verde;Baixo
34589;Barrametno a montante 2;Vera;Alta Floresta;4449244;44452872;montante;9;Verde;Baixo
34589;Barrametno a montante 2;Vera;Carlinda;4449244;44457212;montante;9;Verde;Baixo
34589;Barrametno a montante 2;Vera;Itaúba;4449244;444762;montante;9;Verde;Baixo
34589;Barrametno a montante 2;Vera;Nova Canaã do Norte;4449244;44473332;montante;9;Verde;Baixo
34589;Barrametno a montante 2;Vera;Sinop;4449244;4447944;montante;9;Verde;Baixo
35608;FAZENDA JAÇANÃ - RESERVATÓRIO PULMÃO;Vera;Cláudia;426986;426912;montante;9;Verde;Baixo
35608;FAZENDA JAÇANÃ - RESERVATÓRIO PULMÃO;Vera;Marcelândia;426986;42678;montante;9;Verde;Baixo
35608;FAZENDA JAÇANÃ - RESERVATÓRIO PULMÃO;Vera;Santa Carmem;426986;426972;montante;9;Verde;Baixo
35608;FAZENDA JAÇANÃ - RESERVATÓRIO PULMÃO;Vera;União do Sul;426986;426918;montante;9;Verde;Baixo
8054;Fazenda Bela Vista II;Vera;Alta Floresta;4449184;44452872;montante;11;Verde;Baixo
8054;Fazenda Bela Vista II;Vera;Carlinda;4449184;44457212;montante;11;Verde;Baixo
8054;Fazenda Bela Vista II;Vera;Itaúba;4449184;444762;montante;11;Verde;Baixo
8054;Fazenda Bela Vista II;Vera;Nova Canaã do Norte;4449184;44473332;montante;11;Verde;Baixo
8054;Fazenda Bela Vista II;Vera;Sinop;4449184;4447944;montante;11;Verde;Baixo
27508;Fazenda Nandico;Vera;Alta Floresta;44492;44452872;montante;7;Verde;Baixo
27508;Fazenda Nandico;Vera;Carlinda;44492;44457212;montante;7;Verde;Baixo
27508;Fazenda Nandico;Vera;Itaúba;44492;444762;montante;7;Verde;Baixo
27508;Fazenda Nandico;Vera;Nova Canaã do Norte;44492;44473332;montante;7;Verde;Baixo
27508;Fazenda Nandico;Vera;Sinop;44492;4447944;montante;7;Verde;Baixo
20006;Fazenda Pluma;Vera;Cláudia;426996;426912;montante;7;Verde;Baixo
20006;Fazenda Pluma;Vera;Marcelândia;426996;42678;montante;7;Verde;Baixo
20006;Fazenda Pluma;Vera;Santa Carmem;426996;426972;montante;7;Verde;Baixo
20006;Fazenda Pluma;Vera;União do Sul;426996;426918;montante;7;Verde;Baixo
32906;Fazenda São Roque II e São João – Barragem I;Vera;Alta Floresta;4449252;44452872;montante;9;Verde;Baixo
32906;Fazenda São Roque II e São João – Barragem I;Vera;Carlinda;4449252;44457212;montante;9;Verde;Baixo
32906;Fazenda São Roque II e São João – Barragem I;Vera;Itaúba;4449252;444762;montante;9;Verde;Baixo
32906;Fazenda São Roque II e São João – Barragem I;Vera;Nova Canaã do Norte;4449252;44473332;montante;9;Verde;Baixo
32906;Fazenda São Roque II e São João – Barragem I;Vera;Sinop;4449252;4447944;montante;9;Verde;Baixo
27405;Fazenda Taguá I;Vera;Alta Floresta;4449162;44452872;montante;7;Verde;Baixo
27405;Fazenda Taguá I;Vera;Carlinda;4449162;44457212;montante;7;Verde;Baixo
27405;Fazenda Taguá I;Vera;Itaúba;4449162;444762;montante;7;Verde;Baixo
27405;Fazenda Taguá I;Vera;Nova Canaã do Norte;4449162;44473332;montante;7;Verde;Baixo
27405;Fazenda Taguá I;Vera;Sinop;4449162;4447944;montante;7;Verde;Baixo
27354;Fazenda Taguá I - Barragem II;Vera;Alta Floresta;444916;44452872;montante;7;Verde;Baixo
27354;Fazenda Taguá I - Barragem II;Vera;Carlinda;444916;44457212;montante;7;Verde;Baixo
27354;Fazenda Taguá I - Barragem II;Vera;Itaúba;444916;444762;montante;7;Verde;Baixo
27354;Fazenda Taguá I - Barragem II;Vera;Nova Canaã do Norte;444916;44473332;montante;7;Verde;Baixo
27354;Fazenda Taguá I - Barragem II;Vera;Sinop;444916;4447944;montante;7;Verde;Baixo
36536;Reservatório artificial - Fazenda Gardin III;Vera;Alta Floresta;444922;44452872;montante;9;Verde;Baixo
36536;Reservatório artificial - Fazenda Gardin III;Vera;Carlinda;444922;44457212;montante;9;Verde;Baixo
36536;Reservatório artificial - Fazenda Gardin III;Vera;Itaúba;444922;444762;montante;9;Verde;Baixo
36536;Reservatório artificial - Fazenda Gardin III;Vera;Nova Canaã do Norte;444922;44473332;montante;9;Verde;Baixo
36536;Reservatório artificial - Fazenda Gardin III;Vera;Sinop;444922;4447944;montante;9;Verde;Baixo
31606;Santa Maria;Vera;Alta Floresta;4449184;44452872;montante;8;Verde;Baixo
31606;Santa Maria;Vera;Carlinda;4449184;44457212;montante;8;Verde;Baixo
31606;Santa Maria;Vera;Itaúba;4449184;444762;montante;8;Verde;Baixo
31606;Santa Maria;Vera;Nova Canaã do Norte;4449184;44473332;montante;8;Verde;Baixo
31606;Santa Maria;Vera;Sinop;4449184;4447944;montante;8;Verde;Baixo
36611;Sítio Navarro I;Vera;Alta Floresta;444924;44452872;montante;9;Verde;Baixo
36611;Sítio Navarro I;Vera;Carlinda;444924;44457212;montante;9;Verde;Baixo
36611;Sítio Navarro I;Vera;Itaúba;444924;444762;montante;9;Verde;Baixo
36611;Sítio Navarro I;Vera;Nova Canaã do Norte;444924;44473332;montante;9;Verde;Baixo
36611;Sítio Navarro I;Vera;Sinop;444924;4447944;montante;9;Verde;Baixo
34631;Sítio Recanto Feliz – Lote Nº 131-B;Vera;Cláudia;42696;426912;montante;11;Verde;Baixo
34631;Sítio Recanto Feliz – Lote Nº 131-B;Vera;Marcelândia;42696;42678;montante;11;Verde;Baixo
34631;Sítio Recanto Feliz – Lote Nº 131-B;Vera;União do Sul;42696;426918;montante;11;Verde;Baixo
35168;Barragem Jatobá ? Principal;Vila Bela da Santíssima Trindade;Comodoro;4699584;46993296;montante;13;Verde;Baixo
35168;Barragem Jatobá ? Principal;Vila Bela da Santíssima Trindade;Nova Lacerda;4699584;46993962;montante;13;Verde;Baixo
218;Barragem do Córrego Longa Vida;Vila Bela da Santíssima Trindade;Comodoro;46995822;46993296;montante;11;Verde;Baixo
218;Barragem do Córrego Longa Vida;Vila Bela da Santíssima Trindade;Nova Lacerda;46995822;46993962;montante;11;Verde;Baixo
35390;Barramento - Fazenda Rancho Alegre;Vila Bela da Santíssima Trindade;Comodoro;4699896;46993296;montante;9;Verde;Baixo
35390;Barramento - Fazenda Rancho Alegre;Vila Bela da Santíssima Trindade;Nova Lacerda;4699896;46993962;montante;9;Verde;Baixo
35390;Barramento - Fazenda Rancho Alegre;Vila Bela da Santíssima Trindade;Pontes e Lacerda;4699896;46997456;montante;9;Verde;Baixo
35391;Barramento II (Montante) - Fazenda Rancho Alegre;Vila Bela da Santíssima Trindade;Comodoro;4699896;46993296;montante;9;Verde;Baixo
35391;Barramento II (Montante) - Fazenda Rancho Alegre;Vila Bela da Santíssima Trindade;Nova Lacerda;4699896;46993962;montante;9;Verde;Baixo
35391;Barramento II (Montante) - Fazenda Rancho Alegre;Vila Bela da Santíssima Trindade;Pontes e Lacerda;4699896;46997456;montante;9;Verde;Baixo
790;Dique de Finos;Vila Bela da Santíssima Trindade;Comodoro;46995832;46993296;montante;14;Verde;Alto
790;Dique de Finos;Vila Bela da Santíssima Trindade;Nova Lacerda;46995832;46993962;montante;14;Verde;Alto
26266;SERRA;Vila Bela da Santíssima Trindade;Comodoro;469958224;46993296;montante;16;Verde;Baixo
26266;SERRA;Vila Bela da Santíssima Trindade;Nova Lacerda;469958224;46993962;montante;16;Verde;Baixo
20615;UHE Jauru - Barragem Auxiliar;Vila Bela da Santíssima Trindade;Comodoro;469978;46993296;montante;11;Verde;Alto
20615;UHE Jauru - Barragem Auxiliar;Vila Bela da Santíssima Trindade;Nova Lacerda;469978;46993962;montante;11;Verde;Alto
5108;UHE Jauru - Barragem Principal;Vila Bela da Santíssima Trindade;Comodoro;469978;46993296;montante;11;Verde;Alto
5108;UHE Jauru - Barragem Principal;Vila Bela da Santíssima Trindade;Nova Lacerda;469978;46993962;montante;11;Verde;Alto
37452;Fazenda Atlântica - Araras;Vera;Cláudia;42698;426912;montante;7;Verde;Baixo
37452;Fazenda Atlântica - Araras;Vera;Marcelândia;42698;42678;montante;7;Verde;Baixo
37452;Fazenda Atlântica - Araras;Vera;Santa Carmem;42698;426972;montante;7;Verde;Baixo
37452;Fazenda Atlântica - Araras;Vera;União do Sul;42698;426918;montante;7;Verde;Baixo
37519;Fazenda Confiança (Reservatório 1);Vera;Alta Floresta;4449242;44452872;montante;9;Verde;Baixo
37519;Fazenda Confiança (Reservatório 1);Vera;Carlinda;4449242;44457212;montante;9;Verde;Baixo
37519;Fazenda Confiança (Reservatório 1);Vera;Itaúba;4449242;444762;montante;9;Verde;Baixo
37519;Fazenda Confiança (Reservatório 1);Vera;Nova Canaã do Norte;4449242;44473332;montante;9;Verde;Baixo
37519;Fazenda Confiança (Reservatório 1);Vera;Sinop;4449242;4447944;montante;9;Verde;Baixo
37571;Fazenda Confiança (Reservatório 2);Vera;Alta Floresta;444924;44452872;montante;9;Verde;Baixo
37571;Fazenda Confiança (Reservatório 2);Vera;Carlinda;444924;44457212;montante;9;Verde;Baixo
37571;Fazenda Confiança (Reservatório 2);Vera;Itaúba;444924;444762;montante;9;Verde;Baixo
37571;Fazenda Confiança (Reservatório 2);Vera;Nova Canaã do Norte;444924;44473332;montante;9;Verde;Baixo
37571;Fazenda Confiança (Reservatório 2);Vera;Sinop;444924;4447944;montante;9;Verde;Baixo
5314;Cabeceiras;Vila Bela da Santíssima Trindade;Comodoro;4699582;46993296;montante;17;Verde;Médio
5314;Cabeceiras;Vila Bela da Santíssima Trindade;Nova Lacerda;4699582;46993962;montante;17;Verde;Médio
5315;Casarão;Vila Bela da Santíssima Trindade;Comodoro;46995832;46993296;montante;17;Verde;Médio
5315;Casarão;Vila Bela da Santíssima Trindade;Nova Lacerda;46995832;46993962;montante;17;Verde;Médio
20196;Afluente do Pitomba;Várzea Grande;Cuiabá;896574;896573;montante;16;Verde;Baixo
20196;Afluente do Pitomba;Várzea Grande;Nossa Senhora do Livramento;896574;89657184;montante;16;Verde;Baixo
35119;BARRAGEM ROSA CRISTINA I;Várzea Grande;Cuiabá;8965756;896573;montante;17;Verde;Médio
35119;BARRAGEM ROSA CRISTINA I;Várzea Grande;Nossa Senhora do Livramento;8965756;89657184;montante;17;Verde;Médio
20141;Chapéu do Sol;Várzea Grande;Cuiabá;896574;896573;montante;16;Verde;Baixo
20141;Chapéu do Sol;Várzea Grande;Nossa Senhora do Livramento;896574;89657184;montante;16;Verde;Baixo
5339;ESTÂNCIA RANCHO DOURADO;Várzea Grande;Cuiabá;8965756;896573;montante;16;Verde;Não Classificado
5339;ESTÂNCIA RANCHO DOURADO;Várzea Grande;Nossa Senhora do Livramento;8965756;89657184;montante;16;Verde;Não Classificado
20138;Fazenda Santa Luzia;Várzea Grande;Cuiabá;8965756;896573;montante;16;Verde;Baixo
20138;Fazenda Santa Luzia;Várzea Grande;Nossa Senhora do Livramento;8965756;89657184;montante;16;Verde;Baixo
21935;córrego Sapateiro;Várzea Grande;Cuiabá;896574;896573;montante;16;Verde;Baixo
21935;córrego Sapateiro;Várzea Grande;Nossa Senhora do Livramento;896574;89657184;montante;16;Verde;Baixo
27937;BRAVO 1;Várzea Grande;Cuiabá;896578;896573;montante;18;Verde;Médio
27937;BRAVO 1;Várzea Grande;Nossa Senhora do Livramento;896578;89657184;montante;18;Verde;Médio
26265;BRAVO II;Várzea Grande;Cuiabá;896578;896573;montante;17;Verde;Baixo
26265;BRAVO II;Várzea Grande;Nossa Senhora do Livramento;896578;89657184;montante;17;Verde;Baixo
31525;BRAVO IV;Várzea Grande;Cuiabá;896578;896573;montante;17;Verde;Baixo
31525;BRAVO IV;Várzea Grande;Nossa Senhora do Livramento;896578;89657184;montante;17;Verde;Baixo
